frame,t_rel,algorithm,controller,armed,detected,inferred,confidence,lane_center,left_x,right_x,error_px,smoothed_error_px,steer,command,p_term,i_term,d_term,left_duty,right_duty,latency_ms,loop_ms,fps,t_grayscale,t_blur,t_threshold,t_canny,t_roi,t_detect,t_control,t_render
64,2.8917,histogram,pid,0,1,0,0.0333,156.1694,4.7173,307.6216,-3.8306,-3.8462,-0.1922,STOP,-0.0958,-0.0942,-0.0022,0.0,0.0,23.1694,14.273,70.0624,0.4185,1.0015,0.3849,1.0383,0.0505,3.5815,0.167,46.525
65,2.9067,histogram,pid,0,1,0,0.0306,156.1173,4.6375,307.5971,-3.8827,-3.8572,-0.1956,STOP,-0.0971,-0.0967,-0.0019,0.0,0.0,29.4019,68.4084,14.6181,0.4374,1.048,0.4252,1.2268,0.0623,3.8916,0.1719,0.0
66,2.922,histogram,pid,0,1,0,0.0306,156.1173,4.6375,307.5971,-3.8827,-3.8648,-0.1956,STOP,-0.0971,-0.0972,-0.0013,0.0,0.0,44.7172,15.6574,63.8678,0.446,1.0444,0.4063,1.2509,0.0515,3.563,0.2062,0.0
67,2.9967,histogram,pid,0,1,0,0.025,156.0475,4.4804,307.6147,-3.9525,-3.8911,-0.1992,STOP,-0.0988,-0.0978,-0.0027,0.0,0.0,27.882,15.0149,66.6004,0.475,1.0227,0.4218,1.3246,0.0587,4.3942,0.2705,52.6887
68,3.0144,histogram,pid,0,1,0,0.0375,156.1966,4.7786,307.6147,-3.8034,-3.8648,-0.1967,STOP,-0.0951,-0.1005,-0.0011,0.0,0.0,28.5338,75.0649,13.3218,0.5304,1.1755,0.4661,1.3623,0.0619,5.458,0.169,0.0
69,3.032,histogram,pid,0,1,0,0.0375,156.1966,4.7786,307.6147,-3.8034,-3.8464,-0.197,STOP,-0.0951,-0.1011,-0.0008,0.0,0.0,46.1188,18.0804,55.3085,0.4353,1.0654,0.4441,1.9952,0.1188,4.4524,0.2123,0.0
70,3.1074,histogram,pid,0,1,0,0.0361,156.3676,5.1206,307.6147,-3.6324,-3.7822,-0.1893,STOP,-0.0908,-0.1017,0.0032,0.0,0.0,32.7035,17.2049,58.123,0.6098,2.3768,0.4369,1.7736,0.0811,4.0201,0.2077,49.9231
71,3.122,histogram,pid,0,1,0,0.0333,156.1952,4.7791,307.6114,-3.8048,-3.7889,-0.1981,STOP,-0.0951,-0.1044,0.0014,0.0,0.0,22.9466,74.6503,13.3958,0.4227,0.9987,0.3932,1.1537,0.1107,3.6287,0.2,0.0
72,3.138,histogram,pid,0,1,0,0.0333,156.1952,4.7791,307.6114,-3.8048,-3.7937,-0.199,STOP,-0.0951,-0.1049,0.001,0.0,0.0,38.9481,14.939,66.9388,0.8109,1.5113,0.664,0.9283,0.0532,3.7349,0.2009,0.0
73,3.2129,histogram,pid,0,1,0,0.0319,156.3303,5.046,307.6147,-3.6697,-3.7565,-0.1933,STOP,-0.0917,-0.1054,0.0039,0.0,0.0,21.2404,15.7838,63.356,0.5073,1.11,0.4906,1.191,0.0505,3.9477,0.1486,53.5466
74,3.2306,histogram,pid,0,1,0,0.0292,156.1471,4.6971,307.5971,-3.8529,-3.7854,-0.2027,STOP,-0.0963,-0.1081,0.0018,0.0,0.0,32.8695,75.138,13.3089,0.4511,1.0736,0.4338,1.505,0.0393,6.0242,0.1501,0.0
75,3.2476,histogram,pid,0,1,0,0.0292,156.1471,4.6971,307.5971,-3.8529,-3.8056,-0.2039,STOP,-0.0963,-0.1088,0.0013,0.0,0.0,49.8193,18.1504,55.0952,0.4413,1.0631,0.428,1.3766,0.1477,4.6507,0.1629,0.0
76,3.3219,histogram,pid,0,1,0,0.025,156.0065,4.4158,307.5971,-3.9935,-3.862,-0.2115,STOP,-0.0998,-0.1094,-0.0022,0.0,0.0,31.3892,16.9388,59.0359,0.4302,0.6858,0.4112,1.273,0.0553,4.1583,0.1516,51.3182
77,3.3375,histogram,pid,0,1,0,0.0306,156.2027,4.8083,307.5971,-3.7973,-3.8426,-0.2076,STOP,-0.0949,-0.1121,-0.0006,0.0,0.0,45.8884,73.9898,13.5154,0.4999,1.0684,0.3979,1.62,0.0477,3.6666,0.1516,0.0
78,3.3543,histogram,pid,0,1,0,0.0278,156.0914,4.5788,307.604,-3.9086,-3.8624,-0.2134,STOP,-0.0977,-0.1126,-0.0031,0.0,0.0,30.5558,15.4532,64.7116,0.4762,1.186,0.7921,2.3648,0.0457,3.8015,0.1464,0.0
79,3.4347,histogram,pid,0,1,0,0.0278,156.0542,4.5114,307.5971,-3.9458,-3.8874,-0.2149,STOP,-0.0986,-0.1133,-0.003,0.0,0.0,19.3491,16.7659,59.645,0.4376,1.0762,0.4025,1.5142,0.0511,3.97,0.1539,58.9505
80,3.4526,histogram,pid,0,1,0,0.0306,156.4112,5.2201,307.6023,-3.5888,-3.7978,-0.2061,STOP,-0.0897,-0.116,-0.0004,0.0,0.0,39.5289,80.769,12.381,0.4362,1.2809,0.4407,1.1528,0.0647,5.9343,0.2139,0.0
81,3.4688,histogram,pid,0,1,0,0.0292,156.0587,4.5203,307.5971,-3.9413,-3.8409,-0.223,STOP,-0.0985,-0.1166,-0.0078,0.0,0.0,17.9396,17.5848,56.8674,0.4323,1.0262,0.484,1.5601,0.0514,4.401,0.1496,0.0
82,3.5436,histogram,pid,0,1,0,0.0292,156.0587,4.5203,307.5971,-3.9413,-3.871,-0.2212,STOP,-0.0985,-0.1172,-0.0055,0.0,0.0,33.2808,16.5687,60.3547,0.4347,1.0595,0.3939,1.0545,0.0504,3.8054,0.1518,51.2162
83,3.5583,histogram,pid,0,1,0,0.0319,156.356,5.1149,307.5971,-3.644,-3.8029,-0.2132,STOP,-0.0911,-0.1198,-0.0023,0.0,0.0,17.8657,74.296,13.4597,0.4385,1.0294,0.3913,1.131,0.0519,3.6838,0.152,0.0
84,3.5744,histogram,pid,0,1,0,0.0319,156.356,5.1149,307.5971,-3.644,-3.7552,-0.213,STOP,-0.0911,-0.1203,-0.0016,0.0,0.0,33.9392,14.8897,67.1605,0.8259,1.4428,0.6771,1.2465,0.0528,3.6811,0.1451,0.0
85,3.6526,histogram,pid,0,1,0,0.0319,156.2688,4.9405,307.5971,-3.7312,-3.748,-0.2173,STOP,-0.0933,-0.1208,-0.0032,0.0,0.0,21.5891,16.3019,61.3427,0.4289,1.0162,0.3995,1.247,0.0491,4.2786,0.1651,57.1865
86,3.6689,histogram,pid,0,1,0,0.0292,155.9795,4.3443,307.6147,-4.0205,-3.8298,-0.2279,STOP,-0.1005,-0.1238,-0.0036,0.0,0.0,29.4436,78.1358,12.7982,0.4424,1.1019,0.4562,1.0371,0.0631,4.7708,0.1674,0.0
87,3.6856,histogram,pid,0,1,0,0.0292,155.9795,4.3443,307.6147,-4.0205,-3.887,-0.2275,STOP,-0.1005,-0.1244,-0.0025,0.0,0.0,46.1571,17.4046,57.4561,0.4277,1.0308,0.4119,1.1912,0.05,4.0761,0.1826,0.0
88,3.7632,histogram,pid,0,1,0,0.0319,156.18,4.7629,307.5971,-3.82,-3.8669,-0.2174,STOP,-0.0955,-0.125,0.0031,0.0,0.0,28.0346,15.5467,64.3225,0.4858,1.0528,0.4057,1.219,0.0485,4.7902,0.1407,54.088
89,3.7784,histogram,pid,0,1,0,0.0167,155.7861,3.9875,307.5847,-4.2139,-3.971,-0.2332,STOP,-0.1053,-0.1281,0.0002,0.0,0.0,16.1536,77.1881,12.9554,0.442,1.6452,0.3852,1.2818,0.0484,3.5658,0.1465,0.0
90,3.7943,histogram,pid,0,1,0,0.0167,155.7861,3.9875,307.5847,-4.2139,-4.0439,-0.2338,STOP,-0.1053,-0.1287,0.0002,0.0,0.0,32.0782,15.3372,65.2008,0.4611,1.057,0.4143,1.1951,0.0552,4.6936,0.1504,0.0
91,3.875,histogram,pid,0,1,0,0.0167,155.7861,3.9875,307.5847,-4.2139,-4.0949,-0.2345,STOP,-0.1053,-0.1293,0.0001,0.0,0.0,47.1777,16.308,61.3197,0.446,1.0319,0.3942,1.0824,0.0545,3.7037,0.1404,59.6939
92,3.8909,histogram,pid,0,1,0,0.0264,156.0971,4.5829,307.6114,-3.9029,-4.0373,-0.2283,STOP,-0.0976,-0.1323,0.0015,0.0,0.0,20.406,80.5458,12.4153,0.6861,1.083,0.4322,1.251,0.0533,4.1692,0.1598,0.0
93,3.9064,histogram,pid,0,1,0,0.0319,156.1693,4.7415,307.5971,-3.8307,-3.9753,-0.2258,STOP,-0.0958,-0.1328,0.0028,0.0,0.0,22.7872,15.7294,63.5753,0.4505,1.0826,0.4214,1.1606,0.0561,4.0426,0.2041,0.0
94,3.9856,histogram,pid,0,1,0,0.0319,156.1693,4.7415,307.5971,-3.8307,-3.9319,-0.2272,STOP,-0.0958,-0.1334,0.002,0.0,0.0,38.2322,15.8268,63.184,0.4253,1.0977,0.4153,1.3168,0.0453,3.5724,0.1476,56.3743
